Date,PETR4.SA,VALE3.SA,ITUB4.SA,BBDC4.SA,ABEV3.SA
2022-09-21,18.61157989501953,57.079654693603516,23.55457878112793,16.501285552978516,13.783073425292969
2022-09-22,19.071346282958984,58.388858795166016,24.029003143310547,16.880050659179688,13.889436721801758
2022-09-23,17.877147674560547,57.17972183227539,23.55457878112793,16.550689697265625,13.623525619506836
2022-09-26,17.48903465270996,57.304813385009766,23.0468692779541,16.25425910949707,13.534889221191406
2022-09-27,17.715930938720703,56.45423889160156,22.913694381713867,16.155452728271484,13.685571670532227
2022-09-28,17.47709083557129,56.98793411254883,22.905372619628906,16.163679122924805,13.933755874633789
2022-09-29,17.5009708404541,57.06298065185547,23.24662208557129,16.287187576293945,13.836254119873047
2022-09-30,17.79355239868164,60.07332229614258,23.354825973510742,16.33660125732422,13.774208068847656
2022-10-03,19.21464729309082,61.707733154296875,24.76144027709961,17.46468734741211,14.44784927368164
2022-10-04,18.73099708557129,63.20039749145508,24.803054809570312,17.455595016479492,14.394668579101562
2022-10-05,19.43557357788086,64.17604064941406,24.803054809570312,17.64515495300293,14.288304328918457
2022-10-06,20.098356246948242,62.733421325683594,24.35360336303711,17.28252410888672,14.314894676208496
2022-10-07,20.080440521240234,62.966915130615234,24.403547286987305,16.870447158813477,13.667844772338867
2022-10-10,19.853544235229492,61.69940185546875,24.145524978637695,16.614953994750977,13.4728422164917
2022-10-11,19.704269409179688,61.28246307373047,23.97906494140625,16.573749542236328,13.286705017089844
2022-10-13,20.265541076660156,60.1900634765625,23.837566375732422,16.334749221801758,13.304431915283203
2022-10-14,19.955049514770508,58.23042678833008,23.845895767211914,16.227602005004883,13.144885063171387
2022-10-17,19.937135696411133,59.147705078125,24.037328720092773,16.342987060546875,13.224658012390137
2022-10-18,20.426755905151367,60.00660705566406,24.628273010253906,16.466611862182617,13.206930160522461
2022-10-19,21.14924430847168,59.29780197143555,24.6365966796875,16.540782928466797,13.198068618774414
2022-10-20,21.776201248168945,60.056640625,25.01945686340332,16.730344772338867,13.331023216247559
2022-10-21,22.5225772857666,61.81613540649414,25.851781845092773,17.08472442626953,13.570343971252441
2022-10-24,20.450641632080078,59.981590270996094,24.67820930480957,16.35947036743164,13.45511531829834
2022-10-25,20.020732879638672,59.981590270996094,24.47845458984375,16.260574340820312,13.215794563293457
2022-10-26,19.531108856201172,61.3158073425293,23.954097747802734,15.551798820495605,13.38420581817627
2022-10-27,19.680383682250977,59.13102340698242,24.39522361755371,15.840250968933105,13.791935920715332
2022-10-28,19.447513580322266,56.245765686035156,24.58665657043457,15.930907249450684,13.97807502746582
2022-10-31,17.799522399902344,55.97892761230469,25.30245018005371,16.367713928222656,14.181940078735352
2022-11-01,17.829378128051758,57.680057525634766,25.352384567260742,16.45836639404297,13.99580192565918
2022-11-03,17.88311767578125,55.99561309814453,25.169282913208008,16.17704200744629,14.199666976928711
2022-11-04,16.89790153503418,60.24843215942383,25.260833740234375,16.00380516052246,14.580806732177734
2022-11-07,16.211238861083984,59.93156433105469,24.686540603637695,15.475845336914062,14.501033782958984
2022-11-08,16.330659866333008,61.749427795410156,24.611629486083984,15.327360153198242,14.837854385375977
2022-11-09,16.06196403503418,60.99893569946289,23.429737091064453,12.66280746459961,14.607397079467773
2022-11-10,15.596226692199707,62.16638946533203,22.988605499267578,12.291583061218262,14.173074722290039
2022-11-11,16.11570167541504,68.62902069091797,22.247844696044922,12.497818946838379,14.261712074279785
2022-11-14,16.539644241333008,69.47124481201172,22.181255340576172,12.506067276000977,14.137619972229004
2022-11-16,16.211238861083984,68.7457504272461,21.864978790283203,12.547313690185547,13.685571670532227
